icd9_code,Lab_CUI,normalized_co_occurrence_probability
4319,C0942460,0.05009838238579935
9914,C0363775,0.05009207565291566
8852,C1369594,0.05007580737903156
9925,C0798131,0.05007563060668904
8855,C0364835,0.050074883355259225
3601,C0550246,0.05007388037536918
0013,C0364968,0.050067045083364174
3491,C0942440,0.050055395597277286
9723,C0365095,0.05003195301574354
5569,C0368025,0.050015089185444284
4573,C0942478,0.05001405553272197
9359,C0368061,0.05001265781872579
3722,C1114241,0.05000708635755679
4524,C0365034,0.04999270090662474
3521,C0365029,0.04996420192834894
8604,C0486259,0.04995241144274557
8605,C0366194,0.049943157861635216
4516,C0367799,0.04993640228393482
8605,C0364961,0.049912065594451244
5011,C0364127,0.049911389984806306
3601,C1369594,0.04990478102201393
7769,C0364121,0.049903592448461695
8105,C0364121,0.049900146988198155
9955,C0362980,0.04989388100634109
8604,C0362908,0.049890029454684404
5122,C0365095,0.04988652631133939
4524,C0484652,0.04988560690324795
387,C0942444,0.04988132196332628
3929,C1315166,0.04988045071497751
4513,C1316027,0.04987828495957299
3321,C0362907,0.04986765791116292
4319,C0362980,0.04985469397289377
8841,C0364092,0.04985242822635115
8964,C0366711,0.04985057637426678
3929,C0363885,0.04984668584202514
0309,C0942423,0.04984378739976799
5122,C0364968,0.04984057277179478
9929,C0362958,0.04980057816786923
9929,C0362949,0.049799094134872206
9605,C0362906,0.04979756325312005
3601,C0364121,0.04979525647304983
9929,C0363885,0.049793263180808435
8162,C0364201,0.04978988793876115
9723,C0484851,0.04978643096022105
4525,C0363885,0.049778236694753564
4573,C0942444,0.049769227737626154
3601,C0362958,0.049768193122387144
3409,C0365029,0.04976536046237546
8674,C0364121,0.04975310291221627
8855,C0945355,0.04974313501891083
0331,C0362896,0.04974117488144394
3721,C0366777,0.049716677994419776
5122,C0366775,0.04970163508312677
8628,C0484851,0.04969721285893836
0017,C0364171,0.049688138069983984
3734,C1316226,0.049664691756772475
8841,C0368025,0.049661552849953716
3142,C0942432,0.0496544268464762
4573,C0803387,0.04964684209066978
3979,C0364674,0.04963297867519553
4525,C0364055,0.04962831795244448
5187,C0368025,0.049621149555019006
3321,C0364207,0.04961992249372516
4311,C0945626,0.049618885094439916
5412,C0368025,0.04960907897366704
3723,C0364612,0.049607306136684744
9723,C0363775,0.049596015236725535
3142,C0942443,0.04958846027200625
3995,C0801308,0.04958221079621534
5185,C0368061,0.0495560012642811
3949,C0362900,0.04954940424957639
8604,C0362909,0.049544183944094884
8628,C0484707,0.04954397534103283
3990,C0364207,0.04954336867949392
3613,C0798131,0.049539040977945745
8605,C1315166,0.049535874129842276
3612,C0942477,0.049532722196001445
3995,C1315202,0.049519869934135465
0066,C0942424,0.049514960627433824
3142,C0942477,0.04951255743673328
3726,C0484851,0.049510145158622405
0013,C1316226,0.04949890899248334
5011,C0362908,0.04949696711834089
5122,C0550440,0.04949587597633332
4525,C0368013,0.04949526193439559
0013,C0364201,0.04948687914872577
3522,C0365392,0.04948687914872576
8191,C0365095,0.04948521001697578
8852,C0362900,0.049444134137687175
8754,C0368021,0.049419960744680684
9929,C0550543,0.049362776041164194
5187,C0486259,0.049361161137944615
3778,C0363775,0.049352145429977796
3611,C0362906,0.049340980584043535
8856,C1114241,0.04933378744631162
4639,C0550447,0.04931814230029333
4639,C0362949,0.04931205156183255
4562,C0364674,0.04930625596979931
9955,C0365095,0.049293235166035634
5187,C0362900,0.04923733031708524
9907,C0366312,0.049230359006770946
5498,C0365160,0.049228540266871054
9960,C1146797,0.0492221210802278
9605,C0362923,0.04921496216360143
5059,C0362989,0.0492030870687077
8841,C0484851,0.04919527889659248
8611,C0484652,0.04917642686350057
4639,C0364674,0.049143582705525095
370,C0798131,0.049138459229525186
3523,C0365091,0.04913812256066026
9925,C1369594,0.04913280468018851
3723,C0942431,0.04913229245710754
4011,C0942424,0.04909708273677183
3891,C0549840,0.049092489549134054
8191,C0366781,0.0490913146824602
3723,C1114241,0.04907943709314412
3726,C1316226,0.0490704600860947
3615,C1953449,0.049060250194213714
3929,C0365095,0.04905883180189087
3783,C0368025,0.04904455145286865
3491,C0484977,0.04904201982472874
3949,C0803378,0.04904201982472874
4639,C0365160,0.049035846822173955
3778,C0363876,0.049026531956213495
0013,C0368061,0.049024837392721864
9744,C0550543,0.04902311979620662
3722,C0549816,0.049022510354727475
8611,C0363885,0.04902004943373947
3521,C0365034,0.04901661131643928
9929,C0364201,0.04901242948724467
9671,C0362945,0.04901190698515708
8852,C0362907,0.049005866206454245
9961,C0364674,0.04900511664506406
0093,C0364479,0.04895595615924421
3990,C0362908,0.04895299739902929
5122,C0368013,0.048948121156902974
3491,C0485879,0.04894667037703895
4233,C0362958,0.04894035898178361
3607,C0801308,0.04893874093132852
9961,C0364121,0.04893595550544641
3845,C0550440,0.04893395632600428
8604,C0364479,0.04892345551186843
8628,C0364961,0.0489177633275626
3783,C0484851,0.04891178258667546
4432,C0942460,0.0489100177103904
5569,C0484652,0.048905056614940906
8855,C0368078,0.04888172290130305
0041,C0803387,0.04887851447840063
0309,C1507819,0.048861164929950976
8628,C1369594,0.04885608175289476
8872,C0366312,0.04885400189976102
8605,C0362908,0.04884992668697199
3772,C0368025,0.04884577412353593
9749,C0363775,0.04881665092749248
3783,C0484707,0.04881500151922258
9971,C0366770,0.04881131956362267
5059,C0364479,0.048800245633990706
3778,C0366770,0.048791564827685555
3721,C0362923,0.04876506020009153
9671,C0945357,0.04875826455475161
0131,C0364835,0.04874131697572699
9723,C0363876,0.048722642575078176
5122,C0368036,0.04871423572292709
9961,C0363876,0.048703880488322145
3723,C0942426,0.04870311455436214
3404,C1544496,0.04869587326256013
9607,C1315831,0.04869416646602836
3722,C2973277,0.048684201107179935
3961,C0362989,0.048666006841103296
8105,C0366770,0.04865776443853426
0013,C0362958,0.04865302276925586
5412,C1315166,0.0486396806372986
3611,C0365184,0.048622041771582934
3321,C0364133,0.04861893994761853
8382,C0366770,0.048609090562810466
4131,C0365184,0.048605821120856506
0093,C0362989,0.04858979413974311
8605,C0365095,0.04854914714203671
3611,C0368078,0.048524446262759695
8674,C0366770,0.048516336332958314
0066,C0942443,0.048498281070880146
0041,C0486259,0.04849598885979212
3893,C0366196,0.048495913278270186
5187,C0365029,0.04849308017858719
3607,C0364121,0.04846513338655617
8852,C0364479,0.04846389203683059
3611,C0368036,0.04845896604218978
3142,C0362958,0.04845333027862866
8191,C1114897,0.0484441939225467
0013,C0364605,0.0484441939225467
9929,C0942424,0.048444193922546695
0066,C0942477,0.04844419392254669
8628,C0364290,0.04843443743391539
3409,C0365091,0.0484332120966785
4443,C0942423,0.048421484746399734
5122,C0362909,0.048398503729286016
8856,C0799525,0.048388876698598975
0331,C0482602,0.04838799964182064
3772,C0484851,0.048381839727432686
5122,C0484851,0.04837245481428486
9723,C0550246,0.04836149467274485
0013,C1315166,0.04834969407908489
3845,C0942424,0.04832633275893361
3929,C0364674,0.048314299812910286
9359,C0368078,0.04831364258709752
8604,C0550246,0.04826291241141186
9961,C0366770,0.04825799130311794
3522,C0364201,0.04825613932093989
8669,C1507819,0.04824292897763111
4131,C0365160,0.04821899172944031
5569,C0803387,0.04821729960673818
4639,C0368036,0.0482142280942207
3891,C0366727,0.04820984854652356
8853,C0364092,0.04818233248025999
9914,C1953449,0.048171149876177405
9749,C0484652,0.04815788493521673
3611,C0363885,0.04814448413922567
4311,C0362892,0.04813139265082361
9961,C0364201,0.04811604782903589
3778,C0368036,0.048115386629012984
9723,C0364961,0.04811129923076092
8855,C1315831,0.048106845519571374
3721,C0362949,0.04809881422499838
8604,C0550447,0.04808098529390819
3142,C0368078,0.048072323688477206
8852,C0550246,0.04806692034130812
3772,C0484707,0.04805954624904972
5412,C1369594,0.04805546658227044
9656,C0368061,0.04804864392349444
3142,C1315831,0.048041378388456506
5411,C1315166,0.04804063712792354
0113,C0942423,0.04802649669568104
8628,C0364674,0.048020095205614136
3324,C0942470,0.04800508286165192
3607,C0798131,0.04799770727094703
387,C0942425,0.04799007967714301
8628,C0362958,0.04798393518232632
3929,C0364968,0.047968177994666
5185,C1544494,0.047967266299698656
0013,C0362949,0.04796326987166705
9929,C0368036,0.047945124996586125
0066,C0942476,0.047933567682159436
8852,C0486259,0.0479318574146304
3778,C0365034,0.04791457782149694
3421,C0942424,0.04790085021137947
9390,C0364474,0.04788499538895042
0212,C0365091,0.04788468564495554
0041,C0365091,0.047883091549192056
3321,C0362947,0.04786348300632725
9359,C0362900,0.04785821579852654
0013,C0364479,0.04785190803148677
9607,C0362999,0.047848899393274386
5059,C0368036,0.04784115647206605
3845,C0364674,0.047839839892075395
3607,C1544494,0.047837183781753605
4525,C0364290,0.04783410950125639
9672,C0944729,0.04783264825890361
311,C0364171,0.04782927099742332
9605,C1953449,0.04782528340790059
370,C0942460,0.04782514003727374
0118,C0366194,0.04782223653079283
8842,C0364835,0.047811036469396204
4562,C0364968,0.04777582871327817
8611,C0368013,0.04776086026533223
9929,C0365091,0.047760156822056476
3990,C0366775,0.04775809004994069
5569,C0362958,0.047743501056418426
9961,C0368078,0.047736418855957266
9604,C0366727,0.04772908186010393
5011,C0364290,0.047715354410507775
9961,C0364961,0.04770837854713372
5122,C0364133,0.04769766824107206
9929,C0366775,0.04769616050725359
8856,C0942431,0.047685229351319317
4525,C0365095,0.047684914904231726
4233,C0484652,0.047684110202685044
3491,C0484675,0.047651549355755815
9607,C0367799,0.047648812728398215
9962,C0364835,0.0476470927196373
9929,C0364290,0.04764600344343467
4513,C0362945,0.04764580279259357
0041,C0364201,0.047645682935577124
8604,C0368061,0.04764338811241234
3607,C0942424,0.04764311856834074
3990,C0486259,0.04764149640279275
9904,C0549840,0.04763611708093301
3611,C0365160,0.04763000671627011
9229,C0362958,0.04762207665178924
5188,C0363876,0.04760983947350727
0041,C0368025,0.047607019574347396
3794,C0484707,0.04760142900853981
9914,C0362980,0.04759771111715945
3979,C0363775,0.047573675503579854
3761,C1114284,0.04755867580159152
4432,C0550543,0.04753651922959956
9749,C0362949,0.04753095067320112
9925,C0365392,0.04748338431885455
3949,C0364674,0.047438408003402724
3772,C0365029,0.04743612180306591
8191,C0484707,0.04743379953400133
4639,C0364968,0.047428930319617126
8604,C1114897,0.0474248028367049
3321,C0362908,0.04741743949387746
3783,C0365029,0.04741555567229663
5185,C0363775,0.04740545938397274
0066,C0942432,0.04738665875884018
4562,C0550447,0.047377216691686534
0159,C0362958,0.04736739899978068
0093,C0486259,0.04736040147517778
8964,C1114242,0.04735586910793259
9929,C0364961,0.047355249887116334
9929,C1953449,0.04735254131686113
3521,C1114284,0.047351017380297636
3761,C1315831,0.04735037618969658
8855,C0364459,0.047330538189554204
3778,C0365029,0.04731981003361514
9723,C0364479,0.04731904097557137
8754,C0942460,0.04731844497236446
3844,C0364201,0.04730306232337764
3521,C0362980,0.047293027187033744
0041,C0364674,0.047287978615175905
9929,C0942432,0.04727683667375226
8628,C0364835,0.04726882084406674
8659,C0364201,0.04726801557240569
8848,C0942443,0.04726464836277388
3723,C0945355,0.04725750829506982
3929,C0550447,0.04724222513513968
9229,C0368021,0.04724091760964032
8191,C1315166,0.04723849191132422
9915,C0366727,0.04723396099861719
9229,C0364605,0.04723396099861719
3421,C0942477,0.04722404105661777
5412,C0363885,0.04721990894725081
3601,C0365000,0.04720987676132505
8848,C0942477,0.047200760200915085
387,C0550543,0.04719804084334074
9671,C0942433,0.047194960541854104
8191,C0362989,0.047181368641395834
9672,C0362983,0.047175724226337874
8852,C0550447,0.04715543105339076
3611,C0366770,0.04714359198857055
0013,C0550246,0.04714187062958769
3949,C1369594,0.04713327832703676
5411,C0364055,0.04711948565540531
3611,C0364290,0.04708954976935076
3979,C1953449,0.04708172329685088
9605,C0942423,0.047077042629226004
5011,C0484851,0.04705604942405455
5187,C1315166,0.04705339153260615
0013,C0550447,0.047053100725809205
3949,C0362958,0.04705162162159975
9955,C0362907,0.0470443907134595
9906,C0365184,0.047036718631056004
3607,C0368078,0.04702047586617387
8841,C0484707,0.04700334342940783
3949,C1316226,0.04699825351656823
9983,C0362910,0.04698084853648435
3778,C0364674,0.046977092466395434
7769,C0366770,0.04697442052559439
8848,C0942424,0.04696662205277895
3424,C1315831,0.04695153654234922
9914,C0362958,0.04695106311495988
8607,C0365029,0.04694962916709158
4639,C0550440,0.046936399260577695
9702,C0368021,0.04693613981858959
3612,C0362980,0.046921822170657025
0159,C0550440,0.04691530761888576
3949,C0362949,0.04691053758097817
3778,C0364055,0.04690812519438221
4223,C1507819,0.04690176803181425
8659,C0364127,0.04689102844027143
5187,C0368013,0.04688447246623684
3772,C0366781,0.04688383071873821
4233,C0366775,0.04688205973496414
3783,C0366781,0.04686872251795943
9929,C0368013,0.04686654669555757
3995,C0486204,0.046855860059515
8848,C0366194,0.04685269018437853
5411,C1114897,0.04684543865396964
0151,C0366194,0.0468240063869301
9723,C0364674,0.04681165104959213
8852,C0368013,0.04680838458580682
9920,C0801308,0.046799346965161845
3845,C0486259,0.04679859823784348
3778,C0366781,0.04679834299523565
9671,C0942426,0.04678140733800786
9359,C0365029,0.04677416914046712
8856,C0366194,0.046770374234554817
8872,C0365750,0.04676657233367683
8628,C0363885,0.046759621845434765
8852,C0366775,0.046751955255492
5411,C1507819,0.04674717920869407
5187,C0365160,0.04674497799904972
8852,C0803387,0.04674215500441303
0093,C0550246,0.0467174602201088
5412,C0364127,0.04671723414429286
9929,C0363876,0.04670294582450067
5187,C0364201,0.04669986144971158
4525,C0365091,0.046691211284411144
4233,C0365034,0.046688325184945166
4131,C0363885,0.046685122272142464
9671,C0365531,0.04667982866435862
5498,C0364201,0.04667588181245692
9605,C0366194,0.0466730207519026
3929,C0550246,0.046671909033112864
4432,C0368021,0.04667174251627881
3612,C0942424,0.04665734032572003
3949,C0365034,0.046642576377695505
0093,C0550447,0.04663279114246901
9671,C0945365,0.046615463582948054
3929,C0364055,0.04659590123356552
9961,C0484707,0.04658628454764312
9961,C0365184,0.04656944730657159
370,C0362958,0.046569124714614336
5411,C0363876,0.04656385362663973
9359,C0364961,0.04656326307863562
8628,C1315166,0.046551657415335894
5187,C0362949,0.04654986708838137
8604,C0362989,0.04654661153568049
5122,C0365392,0.046522207038250496
0013,C0364096,0.04650982798080648
4233,C0368036,0.046500073274195905
8611,C0365091,0.04649433477765851
9749,C0364201,0.04648967543930095
3722,C0364605,0.04648210595678581
9723,C0550447,0.04645941192730231
5122,C0364096,0.046459411927302297
9929,C0364968,0.04645894583824363
8841,C1953449,0.04643871015942492
5412,C0484851,0.046430044959203685
9749,C0365184,0.046430044959203685
4319,C0364092,0.04640861585064569
0041,C0368061,0.046393114407628167
8852,C0550440,0.04638555957399089
0013,C0362909,0.046377070064059674
5185,C0942443,0.04636573490097808
9929,C0942443,0.046350780757665216
3523,C0366781,0.0463440077582757
3961,C0942476,0.04633639044108893
4319,C0364201,0.04631808844559933
4562,C0550246,0.046313112050702335
4639,C0364121,0.04630473712473456
3949,C1315166,0.04630396769040866
370,C0364055,0.04629507217609577
9605,C0364459,0.04628567066911171
0159,C0362934,0.0462774457728324
3893,C0944729,0.04627671319415334
8051,C0366770,0.046261852608331225
5011,C0362909,0.046250312533226826
8191,C0364968,0.046213871886653525
9929,C0942460,0.046211196651724615
640,C0942460,0.04620799009112032
4525,C1315166,0.04620298790974865
8754,C0368061,0.04620274392791729
3323,C0798131,0.046202219375488886
8669,C0364121,0.046194142734620476
3521,C0550543,0.046192550482563564
4639,C0366775,0.046178249892561266
3929,C0362909,0.046161454339638495
8604,C0365392,0.046156417285682275
4573,C0365034,0.04615552186104478
8605,C0368013,0.04614336849864562
9904,C0362896,0.04614106183523345
9604,C1114242,0.04612937889345104
9723,C0364968,0.04612227311796787
0066,C0549816,0.04611881981993465
5185,C0368036,0.046111304210229596
4223,C0366770,0.04610661141513961
3891,C0366196,0.04609922464650181
5011,C0364968,0.04609612724332444
3404,C1114242,0.046090633329559816
022,C0365091,0.046089637971114275
5185,C0362958,0.04608829752584203
9983,C0362934,0.04608528808620288
3726,C0363775,0.046067243629563034
3611,C0362909,0.04604944702659641
3404,C0942440,0.0460375614445318
9929,C0368025,0.046020271825543746
3783,C0364961,0.046007621257434836
3522,C0550246,0.04600659738384105
9925,C0484851,0.04600522227000457
9359,C0363876,0.045992587162938005
8611,C0364290,0.04598050717213999
5122,C0362908,0.0459770766379552
9904,C0801308,0.04597672447292345
3614,C0364127,0.04597601135484551
3601,C0365029,0.04597524464293035
5187,C1369594,0.045964404825821904
8848,C0942432,0.045957477852945974
3949,C0364127,0.04595405787643293
9929,C0364121,0.04592116596249027
4562,C0486259,0.04592116596249027
